date,open,high,low,close,volume,average,barCount,vix_close
2011-12-06,126.2,127.11,125.76,126.26,132604700.0,126.381,406128,28.13
2011-12-07,125.84,127.26,124.97,126.75,173015100.0,126.005,489670,28.67
2011-12-08,125.9,126.18,123.65,123.98,193552200.0,124.896,544329,30.59
2011-12-09,124.51,126.37,124.4,126.03,162194900.0,125.676,460336,26.38
2011-12-12,124.95,124.97,123.16,124.24,166019500.0,123.884,452321,25.67
2011-12-13,124.86,125.57,122.45,123.11,204161800.0,124.17,588499,25.41
2011-12-14,122.56,123.03,121.47,121.71,192907300.0,122.026,557450,26.04
2011-12-15,123.03,123.2,121.99,122.15,143603200.0,122.469,407421,25.11
2011-12-16,122.22,122.95,121.3,121.57,172869000.0,122.014,445304,24.29
2011-12-19,122.06,122.32,120.03,120.32,145786000.0,121.103,400335,24.92
2011-12-20,122.18,124.14,120.37,123.88,160843500.0,123.443,389028,23.22
2011-12-21,123.93,124.36,122.75,124.17,152485900.0,123.545,411872,21.43
2011-12-22,124.63,125.39,124.36,125.33,100189600.0,125.029,281310,21.16
2011-12-23,125.69,126.43,125.41,126.39,63714200.0,125.913,181955,20.73
2011-12-27,126.17,126.82,126.06,126.49,62263900.0,126.573,171556,21.91
2011-12-28,126.51,126.53,124.73,124.92,102058600.0,125.294,251462,23.52
2011-12-29,125.24,126.25,125.18,126.1,85595000.0,125.776,213318,22.65
2011-12-30,126.0,126.33,125.5,125.5,67727400.0,125.988,168205,23.4
2012-01-03,127.77,128.38,127.43,127.49,140132900.0,127.908,365653,22.97
2012-01-04,127.2,127.81,126.71,127.63,99109400.0,127.358,280506,22.22
2012-01-05,127.01,128.23,126.43,128.1,139809500.0,127.404,375596,21.48
2012-01-06,128.2,128.22,127.29,127.82,118193300.0,127.802,332015,20.63
2012-01-09,128.0,128.18,127.41,127.99,83240900.0,127.871,249017,21.07
2012-01-10,129.4,129.65,128.95,129.13,100848700.0,129.263,279211,20.69
2012-01-11,128.74,129.37,128.52,129.25,94963800.0,128.97,261548,21.05
2012-01-12,129.58,129.7,128.54,129.51,100645100.0,129.2,308293,20.47
2012-01-13,128.62,129.01,127.72,129.01,152859400.0,128.394,396241,20.91
2012-01-17,130.09,130.32,129.06,129.31,106490000.0,129.755,281129,22.2
2012-01-18,129.31,130.84,129.08,130.8,116978900.0,130.204,310163,20.89
2012-01-19,131.21,131.57,130.8,131.48,99755900.0,131.304,292132,19.87
2012-01-20,131.23,131.95,130.92,131.95,95311400.0,131.231,235605,18.28
2012-01-23,131.51,132.25,130.98,131.58,107615800.0,131.619,288095,18.67
2012-01-24,130.8,131.5,130.6,131.46,84741000.0,131.173,233931,18.91
2012-01-25,131.26,132.87,130.75,132.57,159261200.0,131.81,391796,18.31
2012-01-26,133.16,133.4,131.36,131.9,147606100.0,132.277,394943,18.57
2012-01-27,131.24,132.05,131.15,131.73,114778300.0,131.584,292143,18.53
2012-01-30,130.52,131.44,130.06,131.38,122179400.0,130.774,305779,19.4
2012-01-31,132.02,132.18,130.68,131.21,131965600.0,131.285,340809,19.44
2012-02-01,132.29,133.14,132.13,132.47,134212000.0,132.689,349388,18.55
2012-02-02,132.72,133.02,132.21,132.68,94528000.0,132.647,260527,17.98
2012-02-03,134.0,134.62,133.77,134.57,117338300.0,134.318,293649,17.1
2012-02-06,133.99,134.5,133.83,134.46,83857000.0,134.233,214436,17.76
2012-02-07,134.17,135.02,133.64,134.79,113696700.0,134.514,279292,17.65
2012-02-08,134.86,135.22,134.31,135.19,113103400.0,134.855,282072,18.16
2012-02-09,135.41,135.59,134.56,135.34,123178000.0,135.186,312422,18.63
2012-02-10,134.16,134.47,133.84,134.43,134064700.0,134.153,320763,20.79
2012-02-13,135.32,135.52,134.74,135.36,98185700.0,135.188,261521,19.04
2012-02-14,134.99,135.27,134.25,135.19,139579900.0,134.79,358328,19.54
2012-02-15,135.63,135.83,134.29,134.54,169830800.0,135.1,446863,21.14
2012-02-16,134.58,136.17,134.33,136.04,146799100.0,135.441,383923,19.22
2012-02-17,136.52,136.57,135.96,136.41,101152600.0,136.301,264123,17.78
2012-02-21,136.74,137.05,136.05,136.46,106260600.0,136.574,282888,18.19
2012-02-22,136.25,136.55,135.79,136.02,108423000.0,136.179,293563,18.19
2012-02-23,135.96,136.73,135.5,136.61,112651200.0,136.262,296634,16.8
2012-02-24,136.93,137.2,136.63,136.93,92920600.0,136.919,256251,17.31
2012-02-27,136.03,137.53,135.8,137.16,123547300.0,136.831,303118,18.19
2012-02-28,137.2,137.72,136.93,137.56,112989000.0,137.374,308552,17.96
2012-02-29,137.76,138.19,136.72,136.87,152789000.0,137.37,397101,18.43
2012-03-01,137.31,137.99,137.12,137.77,121947500.0,137.575,338596,17.26
2012-03-02,137.65,137.82,137.0,137.32,95927100.0,137.398,265016,17.29
2012-03-05,137.1,137.2,136.28,136.75,112712300.0,136.702,318493,18.05
2012-03-06,135.34,135.43,134.36,134.67,164402400.0,134.867,403251,20.87
2012-03-07,135.06,135.91,134.93,135.69,115422800.0,135.483,289251,19.07
2012-03-08,136.52,137.32,136.24,137.02,94086800.0,136.819,248885,17.95
2012-03-09,137.31,137.93,137.13,137.57,99914600.0,137.609,261559,17.11
2012-03-12,137.54,137.76,137.09,137.58,83063400.0,137.431,230418,15.64
2012-03-13,138.32,140.13,138.09,140.06,149044300.0,139.038,366645,14.8
2012-03-14,140.1,140.44,139.48,139.91,118296100.0,139.981,325348,15.31
2012-03-15,140.13,140.78,139.76,140.72,126540800.0,140.373,342739,15.42
2012-03-16,140.36,140.48,140.0,140.27,106168200.0,140.288,257189,14.47
2012-03-19,140.23,141.28,140.11,140.88,96061900.0,140.782,290596,15.04
2012-03-20,140.05,140.61,139.64,140.41,102738600.0,140.199,320724,15.58
2012-03-21,140.53,140.65,139.92,140.16,99561800.0,140.336,305633,15.13
2012-03-22,139.18,139.55,138.74,139.16,118103700.0,139.181,339634,15.57
2012-03-23,139.32,139.81,138.55,139.69,96473900.0,139.333,266709,14.82
2012-03-26,140.65,141.61,140.6,141.61,92327800.0,141.106,241060,14.26
2012-03-27,141.74,141.83,141.08,141.13,85514700.0,141.549,272727,15.59
2012-03-28,141.1,141.32,139.64,140.43,123992400.0,140.357,320290,15.47
2012-03-29,139.63,140.49,139.09,140.22,134433700.0,139.619,325825,15.48
2012-03-30,140.92,141.05,140.05,140.72,107289100.0,140.697,306745,15.5
2012-04-02,140.64,142.21,140.36,141.79,115975600.0,141.547,335676,15.64
2012-04-03,141.64,141.88,140.43,141.26,131673800.0,141.17,390734,15.66
2012-04-04,140.2,140.34,139.34,139.84,128561900.0,139.832,336282,16.44
2012-04-05,139.38,140.2,139.26,139.78,98141700.0,139.803,280543,16.7
2012-04-09,138.02,138.78,137.84,138.23,94211800.0,138.275,251968,18.81
2012-04-10,137.95,138.34,135.76,135.84,209834500.0,136.686,512971,20.39
2012-04-11,137.29,137.54,136.75,136.9,125325600.0,137.136,335008,20.02
2012-04-12,137.12,138.9,137.03,138.85,129061900.0,138.268,362183,17.2
2012-04-13,138.47,138.48,137.01,137.13,133828800.0,137.707,345033,19.55
2012-04-16,137.84,138.04,136.58,136.93,133598400.0,137.169,354748,19.55
2012-04-17,137.85,139.36,137.7,139.09,117981400.0,138.754,318683,18.46
2012-04-18,138.46,139.08,138.38,138.59,107392700.0,138.726,285637,18.64
2012-04-19,138.63,139.15,137.07,137.75,168642100.0,138.136,457793,18.36
2012-04-20,138.33,138.83,137.87,137.95,111975500.0,138.354,339189,17.44
2012-04-23,136.54,136.91,135.94,136.79,127701000.0,136.442,348885,18.97
2012-04-24,136.91,137.66,136.8,137.31,114855800.0,137.243,311031,18.1
2012-04-25,138.64,139.25,138.53,139.24,126303300.0,138.898,356174,16.82
2012-04-26,138.89,140.32,138.81,140.17,109388800.0,139.628,296539,16.24
2012-04-27,140.6,140.79,139.8,140.39,98445500.0,140.326,260394,16.32
2012-04-30,140.1,140.21,139.49,139.77,90027900.0,139.794,247868,17.15
2012-05-01,139.79,141.66,139.63,140.74,104741400.0,140.922,299919,16.6
2012-05-02,139.91,140.46,139.46,140.28,95755000.0,140.037,276781,16.88
2012-05-03,140.34,140.45,138.99,139.25,117517800.0,139.644,341547,17.56
2012-05-04,138.51,138.66,136.92,136.96,148480500.0,137.519,367208,19.16
2012-05-07,136.51,137.56,136.46,137.1,102571900.0,137.055,270633,18.94
2012-05-08,136.28,136.77,134.92,136.5,182043600.0,135.803,466244,19.05
2012-05-09,135.1,136.61,134.49,135.74,194126800.0,135.615,510098,20.08
2012-05-10,136.69,136.85,135.71,135.95,124469000.0,136.323,342992,18.83
2012-05-11,135.17,136.87,135.11,135.56,129666500.0,136.056,355425,19.89
2012-05-14,134.31,135.03,133.91,134.13,129322100.0,134.405,363314,21.87
2012-05-15,134.02,134.81,133.13,133.35,163678900.0,134.02,434637,21.97
2012-05-16,133.95,134.55,132.8,132.88,176391600.0,133.602,467142,22.27
2012-05-17,132.87,133.02,130.81,130.87,204399700.0,131.956,550953,24.49
2012-05-18,131.37,131.6,129.55,129.74,228617900.0,130.594,581424,25.1
2012-05-21,130.16,132.02,129.95,132.02,142694400.0,131.132,384953,22.01
2012-05-22,132.32,133.23,131.34,132.2,158672900.0,132.458,465739,22.48
2012-05-23,131.25,132.46,129.99,132.27,183142200.0,131.037,520523,22.33
2012-05-24,132.64,132.84,131.42,132.53,140976700.0,132.111,391350,21.54
2012-05-25,132.48,132.85,131.78,132.1,107349500.0,132.403,291632,21.76
2012-05-29,133.16,135.71,132.75,133.7,129279000.0,133.321,344592,21.03
2012-05-30,132.56,132.62,131.49,131.73,130126900.0,131.999,344089,24.14
2012-05-31,131.71,132.45,130.34,131.49,170352200.0,131.308,447090,24.06
2012-06-01,129.41,129.86,128.16,128.16,188481800.0,128.856,497509,26.66
2012-06-04,128.38,128.74,127.14,128.1,155800200.0,127.92,419633,26.12
2012-06-05,127.83,129.26,127.78,129.03,132986700.0,128.697,334912,24.68
2012-06-06,129.97,132.03,129.93,132.02,151683900.0,131.167,392616,22.16
2012-06-07,133.47,133.53,131.78,132.05,152620700.0,132.741,450276,21.72
2012-06-08,131.71,133.13,131.29,133.12,112846500.0,132.304,319934,21.23
2012-06-11,134.17,134.25,131.28,131.45,139000500.0,132.719,388826,23.56
2012-06-12,131.79,133.01,131.16,133.01,148856400.0,132.112,407676,22.09
2012-06-13,132.52,133.36,131.62,132.1,136368000.0,132.593,395535,24.27
2012-06-14,132.34,134.0,131.98,133.57,175143900.0,133.106,456284,21.68
2012-06-15,133.38,134.26,133.1,134.1,133501200.0,133.66,333833,21.11
2012-06-18,133.57,134.73,133.28,134.43,111963000.0,134.158,319861,18.32
2012-06-19,135.07,136.25,134.93,135.69,116594600.0,135.7,331528,18.38
2012-06-20,135.71,136.1,134.27,135.44,177067100.0,135.308,501207,17.24
2012-06-21,135.64,135.78,132.33,132.44,174020400.0,133.765,457105,20.08
2012-06-22,133.13,133.71,132.62,133.42,105393800.0,133.124,274047,18.11
2012-06-25,132.05,132.1,130.85,131.26,119002000.0,131.376,313884,20.38
2012-06-26,131.7,132.38,130.93,132.0,122780600.0,131.755,322268,19.72
2012-06-27,132.42,133.43,132.31,133.17,90779800.0,132.985,254874,19.45
2012-06-28,132.29,132.99,131.28,132.79,144531500.0,132.035,381608,19.71
2012-06-29,135.2,136.27,134.85,136.27,149280300.0,135.515,381169,17.08
2012-07-02,136.48,136.65,135.52,136.46,107119300.0,136.042,315289,16.8
2012-07-03,136.49,137.51,136.34,137.47,66578600.0,137.091,180312,16.63
2012-07-05,136.9,137.4,136.29,136.84,98354600.0,136.911,282494,17.5
2012-07-06,135.47,135.77,134.85,135.59,109978700.0,135.342,301605,17.1
2012-07-09,135.38,135.57,134.7,135.32,86428100.0,135.079,254686,17.98
2012-07-10,136.01,136.23,133.68,134.14,125930800.0,134.777,332886,18.72
2012-07-11,134.21,134.6,133.38,134.16,123738700.0,134.103,346558,17.95
2012-07-12,133.37,134.1,132.6,133.51,115579100.0,133.406,323272,18.33
2012-07-13,133.86,135.89,133.84,135.75,108201500.0,135.267,292775,16.74
2012-07-16,135.44,135.83,134.9,135.39,77905500.0,135.424,234483,17.11
2012-07-17,135.97,136.64,134.55,136.36,114868900.0,135.761,335810,16.48
2012-07-18,136.04,137.64,135.96,137.41,96009600.0,137.135,274136,16.16
2012-07-19,137.65,138.18,137.21,137.74,103829800.0,137.696,292491,15.45
2012-07-20,136.95,137.16,136.32,136.47,102053800.0,136.711,285012,16.27
2012-07-23,134.47,135.46,133.84,135.09,106158100.0,134.618,301750,18.62
2012-07-24,135.19,135.25,133.03,134.03,133036800.0,133.886,368908,20.47
2012-07-25,134.21,134.56,133.25,133.95,99932700.0,133.949,286168,19.34
2012-07-26,135.89,136.46,135.26,136.17,116099000.0,135.935,344925,17.53
2012-07-27,136.89,139.07,136.65,138.8,168903500.0,138.123,426796,16.7
2012-07-30,138.52,139.34,138.27,138.68,91342200.0,138.679,259965,18.03
2012-07-31,138.49,138.87,137.71,137.71,98812300.0,138.444,265767,18.93
2012-08-01,138.7,138.73,137.4,137.59,113211700.0,138.107,337904,18.96
2012-08-02,136.55,137.7,135.58,136.64,146857900.0,136.548,406520,17.57
2012-08-03,138.56,139.64,138.49,139.39,109460800.0,139.216,311545,15.64
2012-08-06,139.72,140.17,139.56,139.62,69206300.0,139.962,203488,15.95
2012-08-07,140.18,140.92,140.15,140.32,86572000.0,140.551,229585,15.99
2012-08-08,139.85,140.65,139.81,140.49,75082400.0,140.291,206835,15.32
2012-08-09,140.29,140.89,140.15,140.63,74469800.0,140.561,199204,15.28
2012-08-10,140.04,140.89,139.81,140.84,84125000.0,140.347,215790,14.74
2012-08-13,140.59,140.84,140.04,140.77,67629100.0,140.454,179184,13.7
2012-08-14,141.29,141.38,140.37,140.79,81845100.0,140.968,215751,14.85
2012-08-15,140.64,141.19,140.55,140.95,60567800.0,140.907,163611,14.63
2012-08-16,141.15,142.16,140.8,142.01,83566300.0,141.606,224167,14.29
2012-08-17,142.23,142.3,141.86,142.22,69421000.0,142.043,192185,13.45
2012-08-20,141.98,142.22,141.59,142.22,61702300.0,141.956,171938,14.02
2012-08-21,142.53,143.09,141.45,141.76,85828100.0,142.324,246738,15.02
2012-08-22,141.39,142.05,141.07,141.82,94213400.0,141.545,267398,15.11
2012-08-23,141.47,141.48,140.44,140.68,87818600.0,140.929,233828,15.96
2012-08-24,140.31,141.83,140.22,141.52,79828300.0,141.152,211187,15.18
2012-08-27,141.89,142.08,141.34,141.54,57114400.0,141.675,157394,16.35
2012-08-28,141.18,141.84,140.97,141.4,65318700.0,141.468,189047,16.49
2012-08-29,141.52,141.89,141.12,141.51,56667700.0,141.541,161680,17.06
2012-08-30,140.89,140.94,140.19,140.49,75904300.0,140.589,201300,17.83
2012-08-31,141.29,141.82,140.36,141.24,126797400.0,141.168,354286,17.47
2012-09-04,141.05,141.46,140.13,140.87,87157600.0,140.79,242557,17.98
2012-09-05,141.09,141.47,140.63,140.94,81134400.0,141.004,234502,17.74
2012-09-06,141.76,143.78,141.75,143.78,118916500.0,143.24,309088,15.6
2012-09-07,144.01,144.39,143.88,144.39,78738400.0,144.158,229047,14.38
2012-09-10,144.19,144.44,143.46,143.51,66534800.0,144.044,195056,16.28
2012-09-11,143.6,144.37,143.56,143.89,68282600.0,144.012,185495,16.41
2012-09-12,144.39,144.55,143.9,144.39,73759600.0,144.271,200927,15.8
2012-09-13,144.37,147.04,143.99,146.7,165692800.0,145.665,432203,14.05
2012-09-14,146.88,148.11,146.76,147.24,136039600.0,147.336,336568,14.51
2012-09-17,146.94,147.19,146.37,146.74,76462200.0,146.802,208695,14.59
2012-09-18,146.49,146.81,146.25,146.62,71138900.0,146.48,196872,14.18
2012-09-19,146.79,147.17,146.41,146.74,75941900.0,146.86,193940,13.88
2012-09-20,146.03,146.79,145.63,146.75,98101400.0,146.311,257705,14.07
2012-09-21,146.65,146.67,145.81,145.89,77331800.0,146.26,194491,13.98
2012-09-24,145.16,145.98,145.04,145.59,75190800.0,145.495,193455,14.15
2012-09-25,145.96,146.24,144.06,144.19,109843600.0,145.224,275382,15.43
2012-09-26,144.06,144.11,142.95,143.29,117695800.0,143.519,281516,16.81
2012-09-27,143.89,144.97,143.51,144.72,86806800.0,144.251,227336,14.84
2012-09-28,144.09,144.56,143.46,143.93,116365400.0,143.939,303903,15.73
2012-10-01,144.52,145.69,144.02,144.24,116218400.0,144.887,295749,16.32
2012-10-02,144.92,145.15,143.83,144.5,99182100.0,144.354,260653,15.71
2012-10-03,144.89,145.43,144.13,145.07,98380400.0,144.909,249300,15.43
2012-10-04,145.63,146.34,145.44,146.27,103130400.0,145.982,260716,14.55
2012-10-05,146.91,147.16,145.7,146.13,95496500.0,146.495,240702,14.33
2012-10-08,145.61,145.89,145.31,145.66,66820800.0,145.574,170186,15.11
2012-10-09,145.53,145.65,144.15,144.25,122832700.0,144.717,291623,16.37
2012-10-10,144.18,144.32,143.09,143.28,106885800.0,143.594,268773,16.29
2012-10-11,144.28,144.49,143.36,143.36,98940400.0,143.897,237702,15.59
2012-10-12,143.46,143.95,142.58,142.84,100195500.0,143.131,241068,16.14
2012-10-15,143.23,144.23,142.77,144.01,85074100.0,143.538,211726,15.27
2012-10-16,144.76,145.64,144.66,145.58,90548600.0,145.28,241100,15.22
2012-10-17,145.64,146.32,145.42,146.16,87675200.0,146.033,218692,15.07
2012-10-18,145.82,146.52,145.33,145.86,117506100.0,145.889,283211,15.03
2012-10-19,145.56,145.56,143.05,143.3,147232600.0,143.983,347146,17.06
2012-10-22,143.15,143.67,142.28,143.41,103714000.0,142.995,254491,16.62
2012-10-23,141.86,142.06,140.83,141.35,151255600.0,141.484,358834,18.83
2012-10-24,141.93,142.1,140.8,141.05,96735500.0,141.413,251518,18.33
2012-10-25,142.02,142.28,140.57,141.43,109234300.0,141.334,283900,18.12
2012-10-26,141.3,141.84,140.39,141.35,109754500.0,141.161,282342,17.81
2012-10-31,141.85,142.03,140.68,141.18,80326900.0,141.308,203533,18.6
2012-11-01,141.64,143.01,141.52,142.91,85078100.0,142.605,233782,16.69
2012-11-02,143.68,143.72,141.41,141.56,106332000.0,142.405,292823,17.59
2012-11-05,141.35,142.17,140.93,141.9,74033200.0,141.479,201886,18.42
2012-11-06,142.29,143.52,142.13,142.93,90012400.0,142.883,231481,17.58
2012-11-07,141.67,141.68,139.06,139.78,212978900.0,140.233,517602,19.08
2012-11-08,139.7,140.41,137.95,137.95,148701200.0,139.11,402099,18.49
2012-11-09,137.62,139.44,137.55,138.16,167404800.0,138.536,405559,18.61
2012-11-12,138.59,138.81,137.96,138.24,76677500.0,138.393,213803,16.68
2012-11-13,137.53,139.25,137.36,137.8,105417700.0,138.424,293523,16.65
2012-11-14,138.21,138.43,135.62,135.98,162671700.0,136.965,410195,17.92
2012-11-15,135.98,136.49,135.18,135.7,152836800.0,135.743,400910,17.99
2012-11-16,135.9,136.64,134.7,136.35,181974100.0,135.79,445966,16.41
2012-11-19,137.9,139.15,137.82,139.15,108934600.0,138.535,294679,15.24
2012-11-20,138.91,139.42,138.08,139.28,96612600.0,138.881,283409,15.08
2012-11-21,139.31,139.57,139.03,139.45,61574800.0,139.347,188920,15.31
2012-11-23,140.14,141.4,140.04,141.33,52654700.0,140.687,137708,15.15
2012-11-26,140.65,141.36,140.19,141.17,80057300.0,140.687,243453,15.5
2012-11-27,140.91,141.39,140.24,140.38,106116100.0,140.809,303460,15.92
2012-11-28,139.76,141.54,139.0,141.48,144753900.0,140.396,414070,15.51
2012-11-29,141.99,142.51,141.37,142.16,127909300.0,142.031,358798,15.06
2012-11-30,142.14,142.42,141.66,142.06,106384900.0,141.995,301115,15.87
2012-12-03,142.8,142.92,141.34,141.47,97092100.0,142.043,289001,16.64
2012-12-04,141.44,141.87,140.87,141.22,109187100.0,141.308,293367,17.12
2012-12-05,141.37,142.16,140.37,141.5,123259200.0,141.481,328866,16.46
2012-12-06,141.37,142.04,141.16,141.91,76355000.0,141.666,220102,16.58
2012-12-07,142.53,142.69,141.67,142.4,83401100.0,142.17,259146,15.9
2012-12-10,142.2,142.81,142.15,142.52,72882800.0,142.526,212448,16.05
2012-12-11,143.07,144.11,142.99,143.42,107521000.0,143.553,292201,15.57
2012-12-12,144.0,144.55,143.31,143.54,110349000.0,143.911,318334,15.95
2012-12-13,143.42,143.83,142.28,142.66,107441900.0,142.952,285442,16.56
2012-12-14,142.32,142.58,141.88,142.12,96116800.0,142.244,238759,17.0
2012-12-17,142.47,143.85,142.43,143.79,104244400.0,143.189,272355,16.34
2012-12-18,144.0,145.5,143.79,145.41,130905700.0,144.816,345731,15.57
2012-12-19,145.53,145.58,144.24,144.27,106867000.0,144.936,269784,17.36
2012-12-20,144.38,145.14,143.98,145.14,102096900.0,144.61,275987,17.67
2012-12-21,142.16,143.1,141.94,142.77,167905800.0,142.519,419707,17.84
2012-12-24,142.48,142.56,142.19,142.33,36801900.0,142.367,96550,18.59
2012-12-26,142.64,142.71,141.35,141.65,76634400.0,141.894,196468,19.48
2012-12-27,141.79,142.08,139.92,141.59,147006400.0,140.911,403400,19.47
2012-12-28,140.64,141.42,139.87,139.87,111145400.0,140.676,301500,22.72
2012-12-31,139.66,142.56,139.54,142.52,199691900.0,141.104,553791,18.05
2013-01-02,145.11,146.15,144.73,146.15,150057600.0,145.216,403753,14.68
2013-01-03,145.99,146.37,145.34,145.73,118350600.0,145.866,320100,14.56
2013-01-04,145.97,146.61,145.67,146.45,88116900.0,146.174,227781,13.83
2013-01-07,145.85,146.11,145.43,145.92,70352900.0,145.766,197697,13.79
2013-01-08,145.71,145.91,144.98,145.53,88956000.0,145.372,242409,13.62
2013-01-09,145.86,146.32,145.64,145.99,72653700.0,145.978,200750,13.81
2013-01-10,146.73,147.09,145.97,147.07,93087300.0,146.559,249181,13.49
2013-01-11,147.04,147.15,146.61,147.07,72862600.0,146.887,189765,13.36
2013-01-14,146.89,147.07,146.43,146.96,72502400.0,146.776,195441,13.52
2013-01-15,146.29,147.21,146.2,147.07,72243100.0,146.713,186525,13.55
2013-01-16,146.77,147.28,146.61,147.05,74302500.0,147.003,181041,13.42
2013-01-17,147.7,148.42,147.23,147.97,99174700.0,147.939,240345,13.57
2013-01-18,147.98,148.49,147.43,148.33,104179900.0,147.964,246229,12.46
2013-01-22,148.34,149.13,147.98,149.1,75984800.0,148.572,195844,12.43
2013-01-23,149.13,149.5,148.86,149.37,71918800.0,149.19,179921,12.46
2013-01-24,149.15,150.14,149.01,149.42,106641600.0,149.576,259772,12.69
